x,y
0,0.0
100,0.0
200,0.0
300,0.0
400,0.0
500,0.0
600,0.0
700,0.0
800,0.0
900,0.0
1000,0.0
1100,0.0
1200,0.0
1300,0.0
1400,0.0
1500,0.0
1600,0.0
1700,0.0
1800,0.0
1900,0.0
2000,0.0
2100,0.0
2200,0.0
2300,0.0
2400,0.0
2500,0.0
2600,0.0
2700,0.0
2800,0.0
2900,0.0
3000,0.0
3100,0.0
3200,0.0
3300,0.0
3400,0.0
3500,0.0
3600,0.0
3700,0.0
3800,0.0
3900,0.0
4000,0.0
4100,0.0
4200,0.0
4300,0.0
4400,0.0
4500,0.0
4600,0.0
4700,0.0
4800,0.0
4900,0.001
5000,0.001
5100,0.001
5200,0.001
5300,0.002
5400,0.002
5500,0.003
5600,0.007
5700,0.008
5800,0.009
5900,0.01
6000,0.01
6100,0.01
6200,0.01
6300,0.014
6400,0.016
6500,0.017
6600,0.018
6700,0.02
6800,0.023
6900,0.027
7000,0.03
7100,0.035
7200,0.039
7300,0.043
7400,0.044
7500,0.049
7600,0.054
7700,0.055
7800,0.057
7900,0.063
8000,0.069
8100,0.07
8200,0.074
8300,0.078
8400,0.082
8500,0.084
8600,0.088
8700,0.092
8800,0.095
8900,0.1
9000,0.108
9100,0.113
9200,0.116
9300,0.12
9400,0.131
9500,0.14
9600,0.147
9700,0.152
9800,0.166
9900,0.174
10000,0.183
10100,0.195
10200,0.201
10300,0.206
10400,0.217
10500,0.223
10600,0.236
10700,0.255
10800,0.267
10900,0.276
11000,0.284
11100,0.295
11200,0.303
11300,0.309
11400,0.316
11500,0.328
11600,0.342
11700,0.349
11800,0.359
11900,0.37
12000,0.385
12100,0.394
12200,0.405
12300,0.415
12400,0.425
12500,0.431
12600,0.439
12700,0.446
12800,0.463
12900,0.472
13000,0.486
13100,0.495
13200,0.504
13300,0.512
13400,0.521
13500,0.527
13600,0.535
13700,0.545
13800,0.552
13900,0.562
14000,0.573
14100,0.585
14200,0.592
14300,0.596
14400,0.606
14500,0.619
14600,0.627
14700,0.632
14800,0.635
14900,0.644
15000,0.656
15100,0.667
15200,0.677
15300,0.686
15400,0.693
15500,0.705
15600,0.721
15700,0.724
15800,0.733
15900,0.746
16000,0.754
