x,y
0,0.0
100,0.0
200,0.0
300,0.0
400,0.0
500,0.0
600,0.0
700,0.0
800,0.0
900,0.0
1000,0.0
1100,0.0
1200,0.0
1300,0.0
1400,0.0
1500,0.0
1600,0.0
1700,0.0
1800,0.0
1900,0.0
2000,0.0
2100,0.0
2200,0.0
2300,0.0
2400,0.0
2500,0.0
2600,0.0
2700,0.0
2800,0.0
2900,0.0
3000,0.0
3100,0.0
3200,0.0
3300,0.0
3400,0.0
3500,0.0
3600,0.0
3700,0.0
3800,0.0
3900,0.0
4000,0.0
4100,0.001
4200,0.001
4300,0.001
4400,0.001
4500,0.001
4600,0.001
4700,0.002
4800,0.003
4900,0.003
5000,0.005
5100,0.005
5200,0.006
5300,0.008
5400,0.008
5500,0.012
5600,0.012
5700,0.014
5800,0.014
5900,0.015
6000,0.016
6100,0.016
6200,0.018
6300,0.019
6400,0.022
6500,0.025
6600,0.029
6700,0.031
6800,0.035
6900,0.037
7000,0.038
7100,0.042
7200,0.049
7300,0.053
7400,0.057
7500,0.063
7600,0.066
7700,0.07
7800,0.076
7900,0.081
8000,0.085
8100,0.096
8200,0.106
8300,0.11
8400,0.118
8500,0.126
8600,0.13
8700,0.139
8800,0.15
8900,0.156
9000,0.164
9100,0.177
9200,0.187
9300,0.196
9400,0.205
9500,0.222
9600,0.237
9700,0.247
9800,0.26
9900,0.274
10000,0.282
10100,0.298
10200,0.309
10300,0.32
10400,0.332
10500,0.342
10600,0.349
10700,0.362
10800,0.377
10900,0.384
11000,0.394
11100,0.406
11200,0.422
11300,0.43
11400,0.441
11500,0.45
11600,0.456
11700,0.473
11800,0.484
11900,0.495
12000,0.514
12100,0.52
12200,0.528
12300,0.538
12400,0.543
12500,0.555
12600,0.568
12700,0.577
12800,0.589
12900,0.598
13000,0.612
13100,0.623
13200,0.633
13300,0.643
13400,0.653
13500,0.66
13600,0.673
13700,0.684
13800,0.694
13900,0.7
14000,0.708
14100,0.717
14200,0.721
14300,0.728
14400,0.739
14500,0.751
14600,0.76
14700,0.768
14800,0.774
14900,0.78
15000,0.787
15100,0.798
15200,0.803
15300,0.808
15400,0.81
15500,0.813
15600,0.818
15700,0.824
15800,0.831
15900,0.835
16000,0.841
16100,0.844
16200,0.848
16300,0.854
16400,0.857
16500,0.861
16600,0.865
16700,0.866
16800,0.872
16900,0.88
17000,0.882
17100,0.887
17200,0.89
17300,0.899
17400,0.901
17500,0.904
17600,0.906
17700,0.91
17800,0.912
17900,0.915
18000,0.917
18100,0.919
18200,0.927
18300,0.931
18400,0.931
18500,0.935
18600,0.94
18700,0.945
18800,0.948
18900,0.948
19000,0.949
19100,0.951
19200,0.952
19300,0.954
19400,0.955
19500,0.956
19600,0.957
19700,0.96
19800,0.962
19900,0.964
20000,0.968
20100,0.968
20200,0.97
20300,0.971
20400,0.971
20500,0.974
20600,0.974
20700,0.975
20800,0.975
20900,0.976
21000,0.976
21100,0.977
21200,0.978
21300,0.98
21400,0.983
21500,0.985
21600,0.985
21700,0.985
21800,0.987
21900,0.987
22000,0.987
22100,0.989
22200,0.989
22300,0.989
22400,0.989
22500,0.99
22600,0.992
22700,0.994
22800,0.994
22900,0.994
23000,0.994
23100,0.994
23200,0.995
23300,0.995
23400,0.996
23500,0.996
23600,0.996
23700,0.996
23800,0.996
23900,0.996
24000,0.996
24100,0.996
24200,0.996
24300,0.996
24400,0.996
24500,0.996
24600,0.996
24700,0.996
24800,0.996
24900,0.997
25000,0.997
25100,0.997
25200,0.997
25300,0.997
25400,0.997
25500,0.997
25600,0.997
25700,0.997
25800,0.997
25900,0.997
26000,0.997
26100,0.997
26200,0.997
26300,0.998
26400,0.998
26500,0.998
26600,0.998
26700,0.998
26800,0.998
26900,0.998
27000,0.999
27100,0.999
27200,0.999
27300,0.999
27400,0.999
27500,0.999
27600,0.999
27700,0.999
27800,0.999
27900,0.999
28000,0.999
28100,0.999
28200,0.999
28300,0.999
28400,0.999
28500,0.999
28600,0.999
28700,0.999
28800,0.999
28900,0.999
29000,1.0
29100,1.0
29200,1.0
29300,1.0
29400,1.0
29500,1.0
29600,1.0
29700,1.0
29800,1.0
29900,1.0
30000,1.0
