x,y
0,0.0
100,0.0
200,0.0
300,0.0
400,0.0
500,0.0
600,0.002
700,0.002
800,0.004
900,0.007
1000,0.014
1100,0.021
1200,0.03
1300,0.045
1400,0.057
1500,0.071
1600,0.093
1700,0.112
1800,0.131
1900,0.161
2000,0.195
2100,0.238
2200,0.279
2300,0.308
2400,0.345
2500,0.375
2600,0.414
2700,0.443
2800,0.474
2900,0.511
3000,0.543
3100,0.576
3200,0.602
3300,0.625
3400,0.65
3500,0.666
3600,0.691
3700,0.711
3800,0.739
3900,0.757
4000,0.781
4100,0.8
4200,0.823
4300,0.841
4400,0.854
4500,0.864
4600,0.873
4700,0.898
4800,0.909
4900,0.919
5000,0.926
5100,0.93
5200,0.937
5300,0.943
5400,0.947
5500,0.956
5600,0.96
5700,0.965
5800,0.966
5900,0.969
6000,0.973
6100,0.975
6200,0.979
6300,0.984
6400,0.985
6500,0.986
6600,0.986
6700,0.987
6800,0.987
6900,0.989
7000,0.991
7100,0.992
7200,0.992
7300,0.995
7400,0.995
7500,0.996
7600,0.996
7700,0.996
7800,0.996
7900,0.996
8000,0.996
