x,y
0,0.0
1000,0.003
2000,0.008
3000,0.01
4000,0.012
5000,0.012
6000,0.015
7000,0.016
8000,0.017
9000,0.018
10000,0.023
11000,0.025
12000,0.027
13000,0.029
14000,0.03
15000,0.03
16000,0.034
17000,0.034
18000,0.036
19000,0.036
20000,0.04
21000,0.043
22000,0.046
23000,0.048
24000,0.05
25000,0.052
26000,0.055
27000,0.059
28000,0.059
29000,0.062
30000,0.063
31000,0.064
32000,0.066
33000,0.068
34000,0.071
35000,0.073
36000,0.073
37000,0.074
38000,0.074
39000,0.074
40000,0.075
41000,0.077
42000,0.078
43000,0.08
44000,0.081
45000,0.084
46000,0.086
47000,0.088
48000,0.089
49000,0.09
50000,0.09
51000,0.09
52000,0.092
53000,0.094
54000,0.095
55000,0.099
56000,0.102
57000,0.105
58000,0.108
59000,0.111
60000,0.113
61000,0.115
62000,0.118
63000,0.119
64000,0.122
65000,0.123
66000,0.124
67000,0.125
68000,0.126
69000,0.127
70000,0.129
71000,0.132
72000,0.133
73000,0.135
74000,0.137
75000,0.139
76000,0.142
77000,0.143
78000,0.145
79000,0.148
80000,0.149
81000,0.15
82000,0.151
83000,0.153
84000,0.155
85000,0.158
86000,0.159
87000,0.16
88000,0.162
89000,0.164
90000,0.166
91000,0.168
92000,0.169
93000,0.171
94000,0.172
95000,0.174
96000,0.175
97000,0.176
98000,0.179
99000,0.18
100000,0.181
101000,0.181
102000,0.181
103000,0.181
104000,0.181
105000,0.181
106000,0.185
107000,0.185
108000,0.185
109000,0.187
110000,0.188
111000,0.19
112000,0.192
113000,0.193
114000,0.196
115000,0.198
116000,0.201
117000,0.203
118000,0.203
119000,0.206
120000,0.206
121000,0.207
122000,0.21
123000,0.21
124000,0.21
125000,0.211
126000,0.211
127000,0.215
128000,0.215
129000,0.219
130000,0.223
131000,0.224
132000,0.224
133000,0.224
134000,0.226
135000,0.228
136000,0.228
137000,0.23
138000,0.23
139000,0.232
140000,0.234
141000,0.236
142000,0.238
143000,0.238
144000,0.241
145000,0.241
146000,0.243
147000,0.243
148000,0.245
149000,0.245
150000,0.248
151000,0.248
152000,0.25
153000,0.25
154000,0.251
155000,0.252
156000,0.254
157000,0.255
158000,0.256
159000,0.259
160000,0.259
161000,0.259
162000,0.262
163000,0.262
164000,0.263
165000,0.264
166000,0.265
167000,0.267
168000,0.271
169000,0.271
170000,0.272
171000,0.272
172000,0.275
173000,0.277
174000,0.278
175000,0.279
176000,0.279
177000,0.281
178000,0.281
179000,0.282
180000,0.286
181000,0.287
182000,0.287
183000,0.287
184000,0.288
185000,0.29
186000,0.29
187000,0.291
188000,0.292
189000,0.294
190000,0.295
191000,0.295
192000,0.295
193000,0.297
194000,0.299
195000,0.299
196000,0.299
197000,0.3
198000,0.302
199000,0.302
200000,0.304
201000,0.305
202000,0.307
203000,0.312
204000,0.313
205000,0.313
206000,0.313
207000,0.315
208000,0.315
209000,0.316
210000,0.316
211000,0.316
212000,0.318
213000,0.32
214000,0.321
215000,0.322
216000,0.323
217000,0.324
218000,0.325
219000,0.325
220000,0.325
221000,0.326
222000,0.328
223000,0.328
224000,0.328
225000,0.329
226000,0.329
227000,0.331
228000,0.332
229000,0.333
230000,0.334
231000,0.334
232000,0.335
233000,0.336
234000,0.337
235000,0.337
236000,0.339
237000,0.339
238000,0.339
239000,0.342
240000,0.342
241000,0.343
242000,0.347
243000,0.349
244000,0.35
245000,0.353
246000,0.353
247000,0.355
248000,0.356
249000,0.358
250000,0.359
251000,0.361
252000,0.362
253000,0.362
254000,0.362
255000,0.362
256000,0.363
257000,0.365
258000,0.367
259000,0.369
260000,0.37
261000,0.37
262000,0.37
263000,0.371
264000,0.371
265000,0.371
266000,0.372
267000,0.374
268000,0.376
269000,0.376
270000,0.377
271000,0.379
272000,0.38
273000,0.38
274000,0.381
275000,0.384
276000,0.385
277000,0.386
278000,0.387
279000,0.389
280000,0.39
281000,0.393
282000,0.394
283000,0.394
284000,0.396
285000,0.399
286000,0.401
287000,0.403
288000,0.403
289000,0.404
290000,0.405
291000,0.405
292000,0.406
293000,0.407
294000,0.408
295000,0.408
296000,0.41
297000,0.412
298000,0.414
299000,0.418
300000,0.42
301000,0.421
302000,0.423
303000,0.423
304000,0.423
305000,0.425
306000,0.428
307000,0.428
308000,0.428
309000,0.428
310000,0.43
311000,0.43
312000,0.432
313000,0.435
314000,0.435
315000,0.437
316000,0.44
317000,0.443
318000,0.443
319000,0.444
320000,0.444
321000,0.445
322000,0.447
323000,0.448
324000,0.448
325000,0.449
326000,0.449
327000,0.449
328000,0.449
329000,0.452
330000,0.452
331000,0.453
332000,0.454
333000,0.454
334000,0.454
335000,0.455
336000,0.458
337000,0.46
338000,0.461
339000,0.463
340000,0.463
341000,0.463
342000,0.466
343000,0.467
344000,0.467
345000,0.47
346000,0.471
347000,0.472
348000,0.473
349000,0.473
350000,0.474
351000,0.475
352000,0.477
353000,0.477
354000,0.479
355000,0.481
356000,0.481
357000,0.484
358000,0.484
359000,0.485
360000,0.487
361000,0.487
362000,0.488
363000,0.489
364000,0.491
365000,0.492
366000,0.492
367000,0.493
368000,0.493
369000,0.494
370000,0.494
371000,0.495
372000,0.496
373000,0.497
374000,0.497
375000,0.497
376000,0.498
377000,0.5
378000,0.501
379000,0.502
380000,0.504
381000,0.505
382000,0.506
383000,0.506
384000,0.508
385000,0.509
386000,0.51
387000,0.512
388000,0.513
389000,0.515
390000,0.516
391000,0.517
392000,0.517
393000,0.518
394000,0.518
395000,0.518
396000,0.518
397000,0.522
398000,0.525
399000,0.527
400000,0.527
401000,0.528
402000,0.53
403000,0.531
404000,0.531
405000,0.531
406000,0.531
407000,0.532
408000,0.532
409000,0.532
410000,0.532
411000,0.533
412000,0.536
413000,0.538
414000,0.538
415000,0.539
416000,0.539
417000,0.541
418000,0.542
419000,0.543
420000,0.543
421000,0.544
422000,0.545
423000,0.546
424000,0.546
425000,0.546
426000,0.547
427000,0.547
428000,0.548
429000,0.549
430000,0.549
431000,0.55
432000,0.551
433000,0.553
434000,0.554
435000,0.556
436000,0.556
437000,0.557
438000,0.559
439000,0.56
440000,0.563
441000,0.563
442000,0.564
443000,0.564
444000,0.565
445000,0.565
446000,0.565
447000,0.565
448000,0.567
