x,y
0,0.0
100,0.033
200,0.056
300,0.083
400,0.113
500,0.131
600,0.148
700,0.173
800,0.192
900,0.205
1000,0.229
1100,0.25
1200,0.263
1300,0.284
1400,0.296
1500,0.316
1600,0.335
1700,0.353
1800,0.377
1900,0.397
2000,0.41
2100,0.429
2200,0.439
2300,0.454
2400,0.468
2500,0.483
2600,0.496
2700,0.507
2800,0.522
2900,0.532
3000,0.545
3100,0.554
3200,0.565
3300,0.577
3400,0.585
3500,0.601
3600,0.611
3700,0.62
3800,0.631
3900,0.641
4000,0.651
4100,0.662
4200,0.673
4300,0.682
4400,0.689
4500,0.697
4600,0.706
4700,0.717
4800,0.725
4900,0.727
5000,0.733
5100,0.737
5200,0.74
5300,0.745
5400,0.755
5500,0.763
5600,0.769
5700,0.775
5800,0.782
5900,0.788
6000,0.793
6100,0.796
6200,0.804
6300,0.812
6400,0.814
6500,0.819
6600,0.822
6700,0.823
6800,0.828
6900,0.832
7000,0.835
7100,0.838
7200,0.846
7300,0.849
7400,0.852
7500,0.855
7600,0.859
7700,0.866
7800,0.869
7900,0.875
8000,0.877
