x,y
0,0.0
100,0.033
200,0.056
300,0.092
400,0.12
500,0.143
600,0.17
700,0.208
800,0.234
900,0.252
1000,0.279
1100,0.306
1200,0.337
1300,0.359
1400,0.377
1500,0.397
1600,0.417
1700,0.432
1800,0.449
1900,0.469
2000,0.484
2100,0.498
2200,0.511
2300,0.534
2400,0.55
2500,0.569
2600,0.589
2700,0.597
2800,0.608
2900,0.625
3000,0.639
3100,0.649
3200,0.664
3300,0.671
3400,0.679
3500,0.693
3600,0.701
3700,0.709
3800,0.723
3900,0.732
4000,0.737
4100,0.744
4200,0.749
4300,0.758
4400,0.765
4500,0.777
4600,0.784
4700,0.79
4800,0.795
4900,0.804
5000,0.807
5100,0.811
5200,0.819
5300,0.828
5400,0.835
5500,0.84
5600,0.84
5700,0.846
5800,0.85
5900,0.851
6000,0.859
6100,0.866
6200,0.87
6300,0.873
6400,0.879
6500,0.881
6600,0.886
6700,0.889
6800,0.892
6900,0.894
7000,0.897
7100,0.899
7200,0.901
7300,0.902
7400,0.905
7500,0.907
7600,0.908
7700,0.911
7800,0.915
7900,0.917
8000,0.922
