x,y
0,0.0
1000,0.001
2000,0.002
3000,0.006
4000,0.009
5000,0.011
6000,0.011
7000,0.013
8000,0.016
9000,0.021
10000,0.024
11000,0.024
12000,0.027
13000,0.029
14000,0.03
15000,0.032
16000,0.036
17000,0.037
18000,0.038
19000,0.038
20000,0.041
21000,0.045
22000,0.049
23000,0.05
24000,0.052
25000,0.053
26000,0.055
27000,0.055
28000,0.056
29000,0.057
30000,0.059
31000,0.06
32000,0.064
33000,0.065
34000,0.069
35000,0.07
36000,0.071
37000,0.075
38000,0.077
39000,0.08
40000,0.08
41000,0.082
42000,0.085
43000,0.087
44000,0.089
45000,0.091
46000,0.094
47000,0.095
48000,0.095
49000,0.099
50000,0.101
51000,0.104
52000,0.107
53000,0.108
54000,0.109
55000,0.111
56000,0.112
57000,0.113
58000,0.114
59000,0.115
60000,0.116
61000,0.116
62000,0.119
63000,0.121
64000,0.125
65000,0.127
66000,0.127
67000,0.129
68000,0.131
69000,0.134
70000,0.137
71000,0.137
72000,0.14
73000,0.141
74000,0.144
75000,0.146
76000,0.147
77000,0.148
78000,0.148
79000,0.15
80000,0.15
81000,0.152
82000,0.154
83000,0.155
84000,0.155
85000,0.157
86000,0.159
87000,0.16
88000,0.161
89000,0.161
90000,0.164
91000,0.165
92000,0.166
93000,0.168
94000,0.17
95000,0.173
96000,0.173
97000,0.174
98000,0.174
99000,0.175
100000,0.175
101000,0.18
102000,0.182
103000,0.182
104000,0.183
105000,0.185
106000,0.189
107000,0.189
108000,0.193
109000,0.197
110000,0.198
111000,0.198
112000,0.198
113000,0.198
114000,0.198
115000,0.199
116000,0.202
117000,0.204
118000,0.204
119000,0.204
120000,0.205
121000,0.206
122000,0.207
123000,0.208
124000,0.209
125000,0.211
126000,0.212
127000,0.216
128000,0.217
129000,0.219
130000,0.221
131000,0.223
132000,0.224
133000,0.225
134000,0.225
135000,0.228
136000,0.229
137000,0.232
138000,0.233
139000,0.233
140000,0.234
141000,0.235
142000,0.235
143000,0.237
144000,0.238
145000,0.241
146000,0.242
147000,0.242
148000,0.243
149000,0.244
150000,0.247
151000,0.249
152000,0.25
153000,0.25
154000,0.252
155000,0.254
156000,0.255
157000,0.256
158000,0.257
159000,0.257
160000,0.259
161000,0.262
162000,0.265
163000,0.265
164000,0.266
165000,0.268
166000,0.268
167000,0.27
168000,0.273
169000,0.275
170000,0.277
171000,0.278
172000,0.278
173000,0.282
174000,0.283
175000,0.284
176000,0.284
177000,0.285
178000,0.287
179000,0.288
180000,0.289
181000,0.289
182000,0.29
183000,0.29
184000,0.29
185000,0.29
186000,0.292
187000,0.294
188000,0.296
189000,0.296
190000,0.297
191000,0.297
192000,0.298
193000,0.299
194000,0.3
195000,0.301
196000,0.301
197000,0.302
198000,0.304
199000,0.305
200000,0.305
201000,0.305
202000,0.305
203000,0.305
204000,0.307
205000,0.309
206000,0.311
207000,0.312
208000,0.313
209000,0.313
210000,0.313
211000,0.315
212000,0.315
213000,0.317
214000,0.318
215000,0.32
216000,0.322
217000,0.323
218000,0.325
219000,0.326
220000,0.326
221000,0.326
222000,0.328
223000,0.328
224000,0.329
225000,0.33
226000,0.332
227000,0.333
228000,0.333
229000,0.333
230000,0.334
231000,0.335
232000,0.335
233000,0.336
234000,0.336
235000,0.336
236000,0.342
237000,0.343
238000,0.344
239000,0.344
240000,0.346
241000,0.346
242000,0.348
243000,0.351
244000,0.352
245000,0.355
246000,0.356
247000,0.356
248000,0.359
249000,0.361
250000,0.365
251000,0.366
252000,0.367
253000,0.367
254000,0.367
255000,0.369
256000,0.37
257000,0.371
258000,0.372
259000,0.373
260000,0.374
261000,0.376
262000,0.378
263000,0.379
264000,0.379
265000,0.38
266000,0.383
267000,0.383
268000,0.383
269000,0.383
270000,0.384
271000,0.386
272000,0.386
273000,0.387
274000,0.388
275000,0.388
276000,0.39
277000,0.39
278000,0.392
279000,0.392
280000,0.392
281000,0.392
282000,0.393
283000,0.394
284000,0.395
285000,0.395
286000,0.396
287000,0.4
288000,0.402
289000,0.406
290000,0.407
291000,0.408
292000,0.408
293000,0.41
294000,0.411
295000,0.411
296000,0.413
297000,0.414
298000,0.418
299000,0.419
300000,0.419
301000,0.419
302000,0.423
303000,0.424
304000,0.424
305000,0.424
306000,0.425
307000,0.426
308000,0.426
309000,0.427
310000,0.427
311000,0.428
312000,0.429
313000,0.43
314000,0.431
315000,0.432
316000,0.432
317000,0.432
318000,0.434
319000,0.435
320000,0.435
321000,0.436
322000,0.437
323000,0.437
324000,0.438
325000,0.438
326000,0.438
327000,0.438
328000,0.438
329000,0.438
330000,0.438
331000,0.439
332000,0.439
333000,0.442
334000,0.444
335000,0.445
336000,0.446
337000,0.446
338000,0.446
339000,0.448
340000,0.449
341000,0.45
342000,0.451
343000,0.451
344000,0.452
345000,0.452
346000,0.455
347000,0.455
348000,0.456
349000,0.456
350000,0.456
351000,0.456
352000,0.459
353000,0.461
354000,0.463
355000,0.464
356000,0.465
357000,0.465
358000,0.465
359000,0.465
360000,0.465
361000,0.468
362000,0.47
363000,0.471
364000,0.472
365000,0.473
366000,0.475
367000,0.477
368000,0.478
369000,0.478
370000,0.479
371000,0.479
372000,0.48
373000,0.48
374000,0.481
375000,0.482
376000,0.483
377000,0.485
378000,0.485
379000,0.486
380000,0.488
381000,0.489
382000,0.489
383000,0.49
384000,0.491
385000,0.491
386000,0.491
387000,0.491
388000,0.492
389000,0.493
390000,0.495
391000,0.495
392000,0.495
393000,0.495
394000,0.496
395000,0.496
396000,0.496
397000,0.496
398000,0.496
399000,0.497
400000,0.498
401000,0.498
402000,0.499
403000,0.499
404000,0.499
405000,0.499
406000,0.5
407000,0.501
408000,0.502
409000,0.503
410000,0.506
411000,0.507
412000,0.512
413000,0.512
414000,0.513
415000,0.515
416000,0.515
417000,0.515
418000,0.515
419000,0.515
420000,0.515
421000,0.516
422000,0.517
423000,0.517
424000,0.517
425000,0.52
426000,0.521
427000,0.524
428000,0.525
429000,0.526
430000,0.527
431000,0.527
432000,0.528
433000,0.529
434000,0.53
435000,0.53
436000,0.53
437000,0.53
438000,0.53
439000,0.53
440000,0.531
441000,0.532
442000,0.534
443000,0.535
444000,0.535
445000,0.536
446000,0.536
447000,0.536
448000,0.537
