x,y
0,0.0
100,9.83428762629801e-05
200,0.00019667608120466085
300,0.0002949996157761703
400,0.00039331348092852547
500,0.0004916176776125214
600,0.0005899122067791751
700,0.0006881970693790596
800,0.0007864722663627477
900,0.0008847377986810345
1000,0.000982993667284271
1100,0.0010812398731226969
1200,0.0011794764171466632
1300,0.0012777033003062988
1400,0.0013759205235517324
1500,0.001474128087832982
1600,0.0015723259940998435
1700,0.0016705142433022235
1800,0.0017686928363896959
1900,0.0018668617743120564
2000,0.0019650210580185457
2100,0.0020631706884588485
2200,0.0021613106665820947
2300,0.002259440993337747
2400,0.0023575616696747126
2500,0.0024556726965421216
2600,0.0025537740748891036
2700,0.002651865805664233
2800,0.0027499478898164176
2900,0.002848020328294454
3000,0.0029460831220466943
3100,0.0030441362720218246
3200,0.003142179779168086
3300,0.0032402136444339424
3400,0.003338237868767413
3500,0.0034362524531168503
3600,0.003534257398430052
3700,0.003632252705655037
3800,0.003730238375739714
3900,0.0038282144096316584
4000,0.003926180808278779
4100,0.004024137572628317
4200,0.0041220847036279595
4300,0.00422002220222506
4400,0.00431795006936686
4500,0.004415868306000492
4600,0.0045137769130730865
4700,0.004611675891531664
4800,0.004709565242323133
4900,0.004807444966394292
5000,0.004905315064691829
5100,0.00500317553816243
5200,0.005101026387752561
5300,0.0051988676144087975
5400,0.005296699219077272
5500,0.00539452120270445
5600,0.0054923335662362405
5700,0.005590136310618998
5800,0.005687929436798522
5900,0.005785712945720833
6000,0.005883486838331509
6100,0.005981251115576347
6200,0.0060790057784010365
6300,0.006176750827751043
6400,0.006274486264571721
6500,0.006372212089808427
6600,0.006469928304406292
6700,0.006567634909310671
6800,0.006665331905466476
6900,0.006763019293818728
7000,0.006860697075312117
7100,0.006958365250891663
7200,0.007056023821501722
7300,0.007153672788087206
7400,0.0072513121515924706
7500,0.0073489419129617595
7600,0.00744656207313954
7700,0.0075441726330700565
7800,0.007641773593697332
7900,0.007739364955965389
8000,0.00783694672081825
8100,0.007934518889199604
8200,0.008032081462053253
8300,0.008129634440322997
8400,0.008227177824952192
8500,0.008324711616884306
8600,0.008422235817062917
8700,0.00851975042643116
8800,0.00861725544593217
8900,0.008714750876509192
9000,0.008812236719105027
9100,0.008909712974662809
9200,0.00900717964412523
9300,0.00910463672843509
9400,0.009202084228534857
9500,0.009299522145367223
9600,0.009396950479874655
9700,0.0094943692329994
9800,0.009591778405683704
9900,0.009689177998869813
10000,0.009786568013499863
10100,0.009883948450515656
10200,0.009981319310859216
10300,0.010078680595472345
10400,0.010176032305296734
10500,0.010273374441273853
10600,0.010370707004345392
10700,0.01046802999545271
10800,0.010565343415537165
10900,0.010662647265540004
11000,0.010759941546402363
11100,0.010857226259065378
11200,0.010954501404469852
11300,0.011051766983556699
11400,0.011149022997266722
11500,0.011246269446540724
11600,0.011343506332319175
11700,0.011440733655542545
11800,0.011537951417151304
11900,0.01163515961808581
12000,0.011732358259286202
12100,0.011829547341692614
12200,0.011926726866245185
12300,0.01202389683388383
12400,0.01212105724554835
12500,0.01221820810217844
12600,0.012315349404713904
12700,0.012412481154094324
12800,0.012509603351259058
12900,0.012606715997147688
13000,0.012703819092699242
13100,0.01280091263885319
13200,0.012897996636548559
13300,0.012995071086724264
13400,0.013092135990319442
13500,0.013189191348272677
