x,y
0,0.0
1000,0.0
2000,0.001
3000,0.003
4000,0.004
5000,0.007
6000,0.01
7000,0.011
8000,0.011
9000,0.012
10000,0.013
11000,0.016
12000,0.017
13000,0.019
14000,0.021
15000,0.021
16000,0.022
17000,0.022
18000,0.023
19000,0.025
20000,0.029
21000,0.031
22000,0.033
23000,0.034
24000,0.036
25000,0.038
26000,0.039
27000,0.039
28000,0.04
29000,0.041
30000,0.041
31000,0.041
32000,0.043
33000,0.044
34000,0.044
35000,0.044
36000,0.044
37000,0.044
38000,0.046
39000,0.047
40000,0.05
41000,0.052
42000,0.052
43000,0.054
44000,0.055
45000,0.055
46000,0.058
47000,0.061
48000,0.062
49000,0.063
50000,0.064
51000,0.065
52000,0.066
53000,0.066
54000,0.067
55000,0.067
56000,0.067
57000,0.067
58000,0.068
59000,0.069
60000,0.069
61000,0.069
62000,0.07
63000,0.071
64000,0.072
65000,0.073
66000,0.075
67000,0.076
68000,0.076
69000,0.08
70000,0.08
71000,0.082
72000,0.083
73000,0.084
74000,0.085
75000,0.085
76000,0.085
77000,0.085
78000,0.086
79000,0.086
80000,0.086
81000,0.086
82000,0.086
83000,0.087
84000,0.088
85000,0.09
86000,0.09
87000,0.09
88000,0.093
89000,0.096
90000,0.096
91000,0.097
92000,0.101
93000,0.101
94000,0.101
95000,0.103
96000,0.104
97000,0.105
98000,0.106
99000,0.108
100000,0.108
101000,0.108
102000,0.11
103000,0.11
104000,0.11
105000,0.111
106000,0.114
107000,0.114
108000,0.115
109000,0.115
110000,0.117
111000,0.118
112000,0.119
113000,0.119
114000,0.119
115000,0.12
116000,0.12
117000,0.12
118000,0.12
119000,0.122
120000,0.123
121000,0.124
122000,0.125
123000,0.126
124000,0.126
125000,0.127
126000,0.127
127000,0.128
128000,0.128
129000,0.128
130000,0.128
131000,0.128
132000,0.128
133000,0.13
134000,0.133
135000,0.133
136000,0.134
137000,0.134
138000,0.134
139000,0.134
140000,0.138
141000,0.139
142000,0.139
143000,0.142
144000,0.143
145000,0.147
146000,0.149
147000,0.15
148000,0.15
149000,0.152
150000,0.154
151000,0.156
152000,0.157
153000,0.157
154000,0.158
155000,0.158
156000,0.158
157000,0.159
158000,0.159
159000,0.159
160000,0.16
161000,0.161
162000,0.161
163000,0.162
164000,0.165
165000,0.167
166000,0.167
167000,0.167
168000,0.168
169000,0.168
170000,0.17
171000,0.17
172000,0.172
173000,0.172
174000,0.173
175000,0.174
176000,0.174
177000,0.175
178000,0.176
179000,0.177
180000,0.178
181000,0.18
182000,0.18
183000,0.18
184000,0.181
185000,0.182
186000,0.182
187000,0.182
188000,0.185
189000,0.186
190000,0.186
191000,0.186
192000,0.188
193000,0.189
194000,0.19
195000,0.191
196000,0.192
197000,0.195
198000,0.195
199000,0.196
200000,0.197
201000,0.197
202000,0.197
203000,0.197
204000,0.198
205000,0.199
206000,0.202
207000,0.202
208000,0.203
209000,0.203
210000,0.203
211000,0.203
212000,0.204
213000,0.204
214000,0.204
215000,0.204
216000,0.206
217000,0.206
218000,0.207
219000,0.207
220000,0.207
221000,0.208
222000,0.208
223000,0.208
224000,0.209
225000,0.211
226000,0.212
227000,0.212
228000,0.213
229000,0.213
230000,0.215
231000,0.216
232000,0.218
233000,0.218
234000,0.218
235000,0.218
236000,0.218
237000,0.219
238000,0.219
239000,0.219
240000,0.221
241000,0.221
242000,0.223
243000,0.227
244000,0.227
245000,0.227
246000,0.227
247000,0.227
248000,0.227
249000,0.227
250000,0.229
251000,0.23
252000,0.23
253000,0.23
254000,0.231
255000,0.233
256000,0.235
257000,0.237
258000,0.238
259000,0.238
260000,0.238
261000,0.242
262000,0.243
263000,0.243
264000,0.244
265000,0.245
266000,0.247
267000,0.247
268000,0.248
