x,y
0,0.0
100,0.008
200,0.02
300,0.026
400,0.034
500,0.043
600,0.051
700,0.06
800,0.069
900,0.075
1000,0.083
1100,0.092
1200,0.096
1300,0.102
1400,0.108
1500,0.116
1600,0.122
1700,0.128
1800,0.138
1900,0.145
2000,0.155
2100,0.163
2200,0.171
2300,0.173
2400,0.178
2500,0.18
2600,0.188
2700,0.197
2800,0.206
2900,0.211
3000,0.218
3100,0.223
3200,0.227
3300,0.232
3400,0.236
3500,0.24
3600,0.246
3700,0.249
3800,0.256
3900,0.266
4000,0.269
4100,0.274
4200,0.276
4300,0.28
4400,0.285
4500,0.286
4600,0.287
4700,0.291
4800,0.294
4900,0.3
5000,0.305
5100,0.31
5200,0.314
5300,0.317
5400,0.32
5500,0.324
5600,0.326
5700,0.33
5800,0.332
5900,0.337
6000,0.341
6100,0.344
6200,0.346
6300,0.352
6400,0.353
6500,0.365
6600,0.366
6700,0.37
6800,0.377
6900,0.38
7000,0.385
7100,0.389
7200,0.392
7300,0.393
7400,0.401
7500,0.406
7600,0.409
7700,0.414
7800,0.422
7900,0.427
8000,0.428
8100,0.429
8200,0.432
8300,0.435
8400,0.44
8500,0.445
8600,0.449
8700,0.451
8800,0.453
8900,0.456
9000,0.468
9100,0.469
9200,0.469
9300,0.471
9400,0.474
9500,0.477
9600,0.48
9700,0.484
9800,0.486
9900,0.486
10000,0.489
10100,0.492
10200,0.496
10300,0.501
10400,0.503
10500,0.505
10600,0.511
10700,0.516
10800,0.52
10900,0.523
11000,0.523
11100,0.525
11200,0.527
11300,0.531
11400,0.537
11500,0.538
11600,0.541
11700,0.544
11800,0.545
11900,0.547
12000,0.55
12100,0.552
12200,0.556
12300,0.557
12400,0.562
12500,0.566
12600,0.569
12700,0.572
12800,0.576
12900,0.578
13000,0.58
13100,0.583
13200,0.586
13300,0.59
13400,0.593
13500,0.597
13600,0.6
13700,0.604
13800,0.607
13900,0.609
14000,0.612
14100,0.617
14200,0.625
14300,0.629
14400,0.631
14500,0.633
14600,0.635
14700,0.637
14800,0.641
14900,0.642
15000,0.644
15100,0.645
15200,0.648
15300,0.651
15400,0.653
15500,0.654
15600,0.662
15700,0.666
15800,0.671
15900,0.673
16000,0.674
16100,0.676
16200,0.678
16300,0.68
16400,0.682
16500,0.682
16600,0.683
16700,0.684
16800,0.685
16900,0.686
17000,0.687
17100,0.69
17200,0.692
17300,0.694
17400,0.698
17500,0.7
17600,0.7
17700,0.704
17800,0.705
17900,0.707
18000,0.708
18100,0.71
18200,0.711
18300,0.713
18400,0.719
18500,0.722
18600,0.723
18700,0.725
18800,0.729
18900,0.731
19000,0.732
19100,0.733
19200,0.734
19300,0.736
19400,0.736
19500,0.738
19600,0.739
19700,0.74
19800,0.741
19900,0.741
20000,0.743
20100,0.744
20200,0.744
20300,0.746
20400,0.746
20500,0.749
20600,0.751
20700,0.752
20800,0.752
20900,0.752
21000,0.754
21100,0.754
21200,0.754
21300,0.755
21400,0.755
21500,0.756
21600,0.756
21700,0.756
21800,0.758
21900,0.761
22000,0.762
22100,0.765
22200,0.768
22300,0.769
22400,0.771
22500,0.773
22600,0.774
22700,0.774
22800,0.774
22900,0.777
23000,0.781
23100,0.783
23200,0.785
23300,0.786
23400,0.786
23500,0.786
23600,0.787
23700,0.789
23800,0.791
23900,0.792
24000,0.793
24100,0.793
24200,0.795
24300,0.798
24400,0.8
24500,0.801
24600,0.801
24700,0.802
24800,0.803
24900,0.803
25000,0.805
25100,0.805
25200,0.807
25300,0.808
25400,0.811
25500,0.811
25600,0.813
25700,0.813
25800,0.813
25900,0.814
26000,0.814
26100,0.818
26200,0.819
26300,0.819
26400,0.819
26500,0.82
26600,0.821
26700,0.821
26800,0.821
26900,0.821
27000,0.821
27100,0.821
27200,0.822
27300,0.822
27400,0.824
27500,0.825
27600,0.826
27700,0.826
27800,0.828
27900,0.829
28000,0.83
28100,0.832
28200,0.832
28300,0.834
28400,0.834
28500,0.836
28600,0.838
28700,0.839
28800,0.84
28900,0.841
29000,0.842
29100,0.842
29200,0.847
29300,0.847
29400,0.849
29500,0.849
29600,0.85
29700,0.85
29800,0.852
29900,0.854
30000,0.856
