x,y
0,0.0
100,0.0
200,0.0
300,0.0
400,0.0
500,0.0
600,0.0
700,0.0
800,0.0
900,0.0
1000,0.0
1100,0.0
1200,0.001
1300,0.001
1400,0.003
1500,0.004
1600,0.006
1700,0.011
1800,0.017
1900,0.025
2000,0.036
2100,0.052
2200,0.069
2300,0.09
2400,0.11
2500,0.129
2600,0.147
2700,0.176
2800,0.217
2900,0.256
3000,0.293
3100,0.329
3200,0.355
3300,0.379
3400,0.422
3500,0.46
3600,0.495
3700,0.526
3800,0.551
3900,0.581
4000,0.607
4100,0.637
4200,0.662
4300,0.686
4400,0.708
4500,0.73
4600,0.757
4700,0.785
4800,0.8
4900,0.82
5000,0.84
5100,0.851
5200,0.867
5300,0.879
5400,0.889
5500,0.899
5600,0.907
5700,0.913
5800,0.918
5900,0.926
6000,0.935
6100,0.944
6200,0.947
6300,0.958
6400,0.966
6500,0.97
6600,0.973
6700,0.976
6800,0.982
6900,0.985
7000,0.986
7100,0.986
7200,0.987
7300,0.989
7400,0.99
7500,0.992
7600,0.992
7700,0.993
7800,0.993
7900,0.994
8000,0.994
